Instigators 1 Followers 20 Lawful 79
4.02,49302
5.016044,49302
6.02,49302
7.02,49302
8.02,49302
9.02,49302
10.02,49302
11.0059,49302
12.00439,49302
13.00439,49302
14.00439,49302
15.00439,49302
16.00439,49236
17.0027,49236
18.02,49170
19.02,49170
20.02,47850
21.02,45804
22.02,44286
23.02,42306
24.02,40458
25.02,40458
26.02,40458
27.01638,40458
28.02,40458
29.02,40458
30.02,40524
31.02,40458
32.02,40392
33.02,40392
34.02,40458
35.02,40458
36.02,40458
37.00035,40458
38.02,40458
39.02,40524
40.01917,40458
41.02,40392
42.01746,40326
43.01924,40194
44.00173,40194
45.02,40194
46.02,40194
47.02,40194
48.01735,40194
49.02,40194
50.02,40062
51.02,39996
52.00463,39930
53.02,39864
54.01421,39798
55.02,39600
56.02,39534
57.02,39534
58.02,39468
59.02,39468
60.02,39468
61.02,39402
62.02,39336
63.00338,39270
64.02,39204
65.02,39138
66.02,39006
67.02,38874
68.00374,38874
69.02,38742
70.02,38544
71.02,38478
72.02,38346
73.02,38214
74.01891,38148
75.01096,38082
76.02,38082
77.02,38016
78.02,37884
79.01307,37686
80.02,37620
81.01679,37554
82.02,37422
83.02,37290
84.02,37224
85.02,37092
86.02,37026
87.02,36828
88.00175,36696
89.02,36630
90.02,36432
91.01436,36366
92.01956,36366
93.02,36234
94.02,36234
95.02,36168
96.02,36234
97.00128,36102
98.02,36102
99.01427,36102
100.0154,36102
101.0012,36102
102.02,36036
103.0068,35970
104.02,35904
105.0005,35904
106.02,35838
107.02,35838
108.02,35772
109.001,35706
110.0194,35640
111.02,35640
112.02,35574
113.005,35508
114.02,35442
115.02,35310
116.02,35244
117.0024,35112
118.02,34914
119.02,34848
120.0003,34584
121.0142,34584
122.02,34452
123.02,34386
124.015,34386
125.02,34188
126.02,34122
127.02,33924
128.02,33858
129.02,33594
130.02,33528
131.0009,33396
132.0193,33264
133.02,33132
134.02,33000
135.02,32802
136.02,32604
137.0129,32406
138.02,32208
139.02,32076
140.02,31944
141.02,31812
142.02,31482
143.02,31218
144.02,30954
145.02,30888
146.02,30558
147.02,30492
148.02,30096
149.0121,29700
150.0179,29436
151.0188,29040
152.02,28842
153.02,28512
154,28314
155.0141,28116
156.02,28050
157.02,27852
158.02,27522
159.02,27324
160.0154,27060
161.02,26664
162.0136,26334
163.02,25938
164.02,25608
165.0003,25410
166.02,25146
167.02,24948
168.0108,24750
169.02,24354
170.0008,24090
171.02,23892
172.02,23826
173.02,23496
174.02,23232
175.02,23034
176.0019,22770
177.02,22638
178.02,22242
179.018,21912
180.02,21582
181.0008,21318
182.02,21054
183.02,20790
184.02,20526
185.02,20394
186.0012,20064
187.0146,19932
188.02,19602
189.0008,19404
190.02,19140
191.0011,18942
192.02,18744
193.02,18546
194.0199,18414
195.02,18216
196.02,17886
197.02,17820
198.02,17688
199.02,17622
200.02,17556
201.02,17490
202.02,17424
203.02,17424
204.02,17358
205,17160
206.02,17094
207.02,16962
208.0186,16896
209.02,16698
210.02,16698
211.02,16632
212.02,16500
213.02,16500
214.02,16368
215.02,16302
216.02,16236
217.02,16236
218.0037,16104
219.02,15972
220.02,15906
221.02,15906
222.02,15840
223.02,15840
224.02,15774
225.02,15774
226.02,15774
227.001,15774
228.02,15774
229.02,15708
230.02,15708
231.02,15642
232.02,15510
233.02,15444
234.02,15378
235.02,15312
236.02,15312
237.02,15246
238.02,15180
239.02,15180
240.02,15180
241.02,15180
242.02,15114
243.02,15114
244.0174,15114
245.02,14982
246.02,14850
247.02,14718
248.02,14586
249.02,14586
250.02,14454
251.02,14388
252.02,14256
253.02,14256
254.02,14256
255.02,14190
256.02,14190
257.02,14256
258.02,14190
259.02,14190
260.02,14190
261.02,14124
262.02,14124
263.02,14058
264.02,13992
265.02,13992
266.02,13860
267.02,13926
268.0192,13860
269.0148,13860
270.02,13728
271.02,13728
272.02,13596
273.02,13596
274.02,13596
275.02,13530
276.02,13530
277.02,13464
278.02,13332
279.0009,13266
280.02,13266
281.02,13200
282.02,13134
283.02,12936
284.02,13068
285.02,13068
286.02,13068
287.02,12936
288.02,12870
289.0198,12936
290.02,12870
291.02,12738
292.0171,12606
293.02,12474
294.02,12408
295.02,12276
296.02,12144
297.02,12012
298.02,11946
299.02,11748
300.02,11616
301.02,11484
302.02,11418
303.02,11220
304.02,11154
305.02,11022
306.0004,10824
307.02,10692
308.02,10494
309.02,10494
310.02,10428
311.02,10230
312.02,10164
313.02,10164
314.02,10098
315.02,10032
316.02,10098
317.02,9966
318.02,9966
319.0098,10032
320.02,10098
321.0049,10230
322.02,10428
323.02,10494
324.0056,10692
325.02,10824
326.02,10824
327.02,10890
328.02,10890
329.0027,10890
330.02,11088
331.02,11220
332.02,11154
333.02,11220
334.0017,11154
335.02,11088
336.0117,11154
337.0081,11286
338.02,11088
339.02,11220
340.02,11220
341.02,11154
342.02,11022
343.02,10890
344.02,10824
345.02,10758
346.02,10692
347.02,10560
348.02,10494
349.018,10362
350.0085,10230
351.0064,10164
352.0057,10098
353.0011,10032
354.02,9966
355.02,9900
356.02,9834
357.02,9768
358.02,9570
359.02,9504
360.02,9570
361.02,9438
362.02,9372
363.02,9174
364.02,9108
365.02,9108
366.02,8976
367.02,8844
368.02,8844
369.02,8844
370.02,8844
371.02,8778
372.02,8844
373.02,8778
374.02,8778
375.02,8778
376.02,8778
377.02,8778
378.02,8844
379.02,8778
380.02,8712
381.02,8646
382.02,8646
383.02,8514
384.02,8448
385.02,8448
386.02,8514
387.02,8580
388.02,8448
389.02,8448
390.02,8382
391.02,8250
392.02,8184
393.02,8118
394.02,8118
395.02,7986
396.02,7986
397.02,7986
398.02,7920
399.02,7854
400.02,7722
