10.02,26215
11.02,26215
12.02,26215
13.02,26110
14.02,25935
15.02,25760
16.02,25550
17.02,25130
18.02,24850
19.02,24570
20.02,24150
21.02,23485
22.02,22785
23.02,22085
24.02,21560
0,0
1.02,0
2.02,0
3.017894,0
4.017579,26180
5.008403,26145
6.02,26110
7.02,26110
8.017056,26110
9.005836,26110
10.02,26110
11.02,26110
12.0018,26110
13.02,25935
14.02,25655
15.02,25410
16.02,24955
17.02,24465
18.02,23835
19.02,23170
20.02,22785
21.02,22015
22.02,21105
23.02,20580
24.02,19915
25.02,19005
0,0
1.02,0
2.005917,0
3.002451,0
4.002451,26250
5.001018,26180
6.02,26180
7.02,26180
8.02,26180
9.02,26180
10.02,26180
11.02,26180
12.02,26110
13.02,26005
14.02,25865
15.02,25690
16.02,25550
17.02,25235
18.02,25060
19.003,24745
20.003,24430
21.003,23765
22.003,23345
23.02,22750
24.02,21910
25.02,21105
26.02,20370
27.02,19845
28.02,19460
29.02,19040
30.02,18340
31.02,17850
32.02,17465
33.02,16870
34.02,16415
35.02,15890
36.02,15295
37.02,14840
38.02,14385
39.02,13930
40.02,13650
41.02,12985
42.02,12600
43.02,12320
44.02,12005
45.02,11585
46.02,11165
47.02,10710
48.02,10325
49.02,9940
50.02,9660
51.02,9275
52.02,8890
53.02,8365
54.02,8015
55.02,7385
56.02,7105
57.02,6685
58.02,6370
59.02,6020
60.02,5705
61.02,5495
62.02,5355
63.02,5075
64.02,5040
65.02,4830
66.02,4725
67.02,4585
68.02,4515
69.02,4445
70.02,4025
71.02,3990
72.02,3640
73.02,3605
0,0
1.006348,0
2.003021,0
3.006366,0
4.006366,26250
5.006366,26145
6.006366,26145
7.004062,26145
8.0012,26145
9.0012,26145
10.0012,26145
11.0012,26145
12.02,26145
13.02,26075
14.02,25865
15.02,25655
16.02,25480
0,0
1.001168,0
2.009346,0
3.002169,0
4.002169,26250
5.002169,26180
6.002169,26180
7.002169,26180
8.002169,26180
9.002169,26180
10.00229,26180
11.00229,26180
12.00298,26145
13.00298,26040
14.00298,25970
15.00298,25725
16.00298,25375
17.00298,25095
18.0036,24885
19.0036,24535
20.0036,24220
21.0036,23765
22.0036,23240
23.0036,22645
24.0036,21875
25.0036,21350
26.0036,20825
27.0036,20230
28.0036,19565
29.0036,19075
30.0036,18375
31.0036,17815
32.0036,17255
33.0036,16485
34.0036,15785
35.0036,15295
36.0036,14735
37.0036,14210
38.0036,14000
39.0036,13720
40.0036,13230
41.0036,12915
42.0036,12355
43.0036,11935
44.0036,11655
45.0036,11410
46.0036,10885
47.0036,10290
48.0036,10045
49.0036,9800
50.0036,9415
51.0036,9065
52.0036,8575
53.0036,8085
54.0036,7700
55.0036,7315
56.0036,6965
57.0036,6685
58.0036,6370
59.0036,6020
60.0036,5705
61.0036,5565
62.0036,5425
63.0036,5320
64.00361,5215
65.00361,5110
66.00361,5040
67.00361,4970
68.00361,4935
69.00361,4865
70.00361,4760
71.00361,4690
72.00361,4620
73.00361,4550
74.00361,4445
75.00361,4375
76.00361,4305
77.00361,4235
78.00361,4200
79.00361,4130
80.00361,4095
81.00361,4095
82.00361,4095
83.00361,4095
84.00361,4095
85.00361,4095
86.00361,4095
0,0
1.019123,0
2.010674,0
3.01623,0
4.016903,26215
5.005376,0
0,0
1.003157,0
2.0195,0
3.011764,0
4.02,26145
5.02,26040
6.02,26040
7.02,26040
8.004512,26040
9.02,26075
10.02,26075
11.02,26040
12.00321,26005
13.02,26005
14.02,25865
15.02,25550
16.02,25305
17.02,25095
18.02,24570
19.02,24255
20.02,23660
21.02,22855
22.02,22050
23.02,21245
24.00228,20685
25.02,20125
26.02,19390
27.02,18760
28.02,18340
29.02,17850
30.00036,17395
31.02,16870
32.02,16590
33.02,16205
34.02,15680
35.02,15225
36.02,14910
37.02,14420
38.02,13790
39.02,13265
40.02,12915
41.02,12600
42.02,12390
43.02,11900
44.02,11585
45.02,11270
46.02,10815
47.02,10360
48.02,9905
49.02,9625
50.02,9135
51.00972,8540
52.02,8225
53.02,7805
54.02,7455
55.02,6965
56.00312,6650
0,0
1.012793,0
2.010909,0
3.004574,0
4.02,26180
5.005294,26040
6.02,26040
7.02,26040
8.02,26040
9.02,26005
10.02,26005
11.02,26005
12.02,25970
13.02,25900
14.02,25655
15.02,25305
16.02,25025
17.02,24605
18.02,24360
19.02,23870
20.00173,23240
21.01894,22785
22.00842,22260
23.02,21665
24.01237,21070
25.02,20545
26.01511,19880
27.02,19040
28.02,18410
29.02,17850
30.02,17465
31.00508,17010
32.02,16275
33.02,16030
0,0
1.006294,0
2.000844,0
3.005891,0
4.02,26215
5.002618,26180
6.02,26180
7.02,26180
8.02,26180
9.02,26180
10.02,26180
11.02,26180
12.00353,26110
13.02,26040
14.02,25795
15.02,25725
16.02,25620
17.01335,25305
18.02,24850
19.02,24325
20.02,23870
21.01482,23240
22.00591,22575
23.02,21840
24.02,21210
25.02,20510
26.02,19985
27.02,19390
28.02,18760
29.01803,18340
30.02,17885
31.02,17710
32.02,16940
33.01945,16555
34.02,15995
35.02,15540
36.02,15085
37.02,14630
38.02,14210
39.02,13825
40.02,13440
41.0078,13090
42.02,12635
43.02,12215
44.02,11830
45.02,11445
46.02,11025
47.02,10605
48.01944,10045
49.02,9520
50.00747,9170
51.02,8785
52.02,8435
53.02,8015
54.02,7595
55.02,7315
56.02,6965
57.01671,6720
58.02,6405
59.02,6020
60.02,5845
61.02,5670
62.02,5565
63.01865,5390
64.02,5320
65.02,5215
66.02,5145
67.02,5075
68.00451,5005
69.02,4970
70.00505,4865
71.02,4795
72.02,4690
73.02,4655
74.02,4585
75.02,4515
76.02,4480
77.01147,4445
78.02,4410
79.02,4375
80.02,4375
81.02,4375
82.02,4375
83.02,4375
84.0117,4375
85.02,4375
86.02,4375
87.0167,4375
88.01744,4375
89.02,4375
90.02,4375
91.02,4375
92.02,4375
93.01606,4375
94.02,4375
95.01,4375
96.01011,4375
97.02,4375
98.0078,4375
99.00557,4375
100.016,4375
101.02,4375
102.013,4375
103.02,4375
104.02,4375
105.011,4375
0,0
1.013188,0
2.007243,0
3.015103,0
4.009416,26250
5.02,26215
6.02,26215
7.007132,26215
8.018206,26215
9.02,26215
10.02,26215
11.02,26215
12.01944,26215
13.02,26145
14.02,25795
15.00731,25620
16.01688,25270
17.02,24885
18.02,24290
19.02,23625
20.00062,22890
21.02,22120
22.02,21630
23.02,21000
24.01813,20440
25.02,19775
26.02,19040
27.02,18445
28.02,17850
29.00728,17290
30.02,16660
31.02,15855
32.02,15505
33.02,14875
34.02,14175
35.02,13440
36.02,12845
37.02,12425
38.02,11865
39.01957,11305
40.02,10850
41.02,10325
42.02,9765
43.02,9135
44.0024,8820
45.02,8155
46.02,7840
47.02,7455
48.02,7210
49.02,7035
50.02,6615
51.01218,6125
52.01548,5670
53.00886,5215
54.00109,4760
55.02,4445
56.0176,4095
57.02,3885
58.001,3780
59.02,3535
60.02,3220
61.02,3010
62.02,2765
63.02,2660
64.02,2625
65.00436,2555
66.02,2450
67.02,2380
68.02,2310
69.02,2275
70.02,2170
71.02,2030
72.00826,1925
73.02,1855
74.02,1785
75.02,1680
76.02,1575
77.01553,1470
78.02,1435
79.00346,1365
0,0
1.007926,0
2.02,0
3.012038,0
4.02,26215
5.000578,26215
6.02,26215
7.02,26215
8.02,26215
9.015871,26215
10.02,26215
11.02,26180
12.02,26075
13.02,26005
14.02,25865
15.02,25690
16.02,25445
17.02,24920
18.00233,24535
19.00957,23975
20.02,23450
21.02,23065
22.02,22505
23.02,21875
24.02,20860
