Lawful;-115.2736,33.63708,105.8392
Lawful;-132.701,32.52822,73.84087
Follower;-112.8908,33.14855,91.44102
Follower;-111.6483,33.53975,103.8043
Lawful;-113.0411,33.35826,98.84295
Lawful;-127.631,33.78876,105.6696
Lawful;-102.1475,33.03624,92.36043
Lawful;-124.933,33.70851,105.6779
Lawful;-124.2015,33.88138,110.9214
Lawful;-108.679,32.90642,87.33348
Lawful;-109.272,33.30925,96.19773
Follower;-82.23757,33.90743,141.1915
Lawful;-95.34134,34.11225,135.5535
Lawful;-102.1178,34.20464,129.8022
Lawful;-125.6006,33.03764,89.74679
Lawful;-79.11626,33.81636,134.2576
Lawful;-101.224,32.93053,89.82675
Follower;-87.56414,32.55455,82.03419
Lawful;-122.2163,33.694,106.4593
Instigator;-127.5342,33.1221,91.62864
Lawful;-101.677,31.87825,63.62859
Lawful;-130.0494,33.84915,106.8675
Lawful;-130.2521,32.54737,77.01295
Lawful;-133.642,33.50677,100.4958
Lawful;-123.1403,32.40843,74.39948
Lawful;-118.0999,32.52429,77.8427
Lawful;-110.1954,33.12737,91.27647
Lawful;-129.7894,33.21163,93.60088
Lawful;-162.3544,33.14366,88.25804
Lawful;-97.75568,32.66692,83.56177
Lawful;-133.1988,32.04978,64.34042
Follower;-128.5132,33.50557,98.60763
Follower;-103.0853,33.44401,102.3372
Lawful;-141.7816,34.37265,131.9252
Lawful;-132.9077,32.53936,76.53
Follower;-135.5358,32.49332,75.08749
Lawful;-123.801,33.57641,103.2328
Lawful;-107.9579,32.06583,67.59674
Lawful;-128.4057,33.29893,95.91708
Lawful;-102.0075,33.24906,95.30087
Follower;-114.9641,33.28005,96.9286
Lawful;-95.56059,31.59284,56.85886
Lawful;-131.3313,33.4403,99.10094
Lawful;-90.34896,32.74587,86.48714
Lawful;-108.1571,33.19065,93.0845
Follower;-128.4616,33.024,89.0952
Lawful;-100.2125,32.43694,75.25899
Lawful;-137.3622,31.90197,60.1795
Lawful;-97.19846,33.8012,112.4964
Lawful;-98.51241,34.15452,132.6588
Follower;-77.27048,33.79393,136.2256
Lawful;-104.3341,33.20427,93.93542
Lawful;-107.8576,33.05698,89.90494
Lawful;-130.3988,33.10834,90.97379
Lawful;-112.6173,33.64475,106.3215
Lawful;-92.24341,32.88174,89.65807
Follower;-162.6662,33.50271,98.21279
Lawful;-115.5891,32.58244,79.56719
Lawful;-160.1446,33.48932,97.2506
Lawful;-178.3353,34.37516,137.8206
Lawful;-121.1445,32.96852,88.54624
Lawful;-92.99145,32.73614,85.93513
Lawful;-78.51472,33.79075,131.6274
Lawful;-124.0499,33.17028,91.98741
Lawful;-118.5892,32.95376,85.984
Lawful;-134.3354,33.27976,94.79182
Lawful;-68.50053,32.78558,85.91955
Lawful;-91.21284,31.50564,54.9139
Lawful;-101.8198,31.47386,53.16187
Lawful;-79.23985,31.54008,54.13809
Follower;-74.18201,31.58539,55.85347
Lawful;-88.24558,32.44508,79.22091
Lawful;-78.78355,31.76578,60.8685
Lawful;-62.27152,31.88645,65.08403
Follower;-83.75431,31.53431,53.61444
Follower;-97.13612,30.38039,24.22494
Lawful;-91.35999,31.12485,44.73993
Lawful;-76.93298,32.83796,91.33026
Lawful;-84.68858,31.95302,66.63551
Lawful;-104.9521,30.60097,29.49294
Lawful;-69.35699,31.90785,67.50795
Lawful;-88.60611,31.36371,50.85242
Follower;-104.5875,31.45705,52.48024
Lawful;-85.12829,31.82593,63.96604
Lawful;-82.40659,31.44479,51.27793
Lawful;-77.31038,31.85844,65.52272
Lawful;-79.95061,30.96612,41.9569
Follower;-111.0424,32.92308,86.0275
Lawful;-81.37334,31.7073,60.10741
Follower;-96.77421,32.50256,79.69093
Lawful;-78.09879,32.05062,70.57698
Lawful;-103.8414,31.55838,55.23899
Lawful;-99.39487,31.29577,48.63133
Follower;-96.57712,31.0855,43.28058
Follower;-70.40211,31.23019,49.4152
Lawful;-98.72264,31.39445,51.31348
Lawful;-82.11494,31.96959,67.45128
Lawful;-103.465,31.08217,42.60714
Lawful;-93.7416,31.31184,49.53887
Lawful;-61.40017,31.99119,72.65258
Lawful;-86.19054,31.38298,52.05757
Lawful;-79.24538,32.91531,92.73992
Lawful;-73.06847,32.76131,90.59894
Lawful;-101.1984,31.57059,55.78748
Follower;-71.30444,31.67798,58.60996
Lawful;-79.42159,31.61916,58.24559
Lawful;-88.7403,31.44628,53.54694
Lawful;-129.3925,28.459,-12.93351
Lawful;-70.18767,32.81043,93.36958
Lawful;-93.90585,31.50746,54.72836
Lawful;-83.13103,31.8312,62.15088
Lawful;-84.67798,31.35683,49.82229
Follower;-125.549,31.31016,46.78801
Follower;-91.86302,31.40948,52.29515
Lawful;-102.2811,32.33967,72.6407
Follower;-109.7158,30.94351,38.33053
Lawful;-66.30271,32.33187,83.11089
Lawful;-72.15803,31.79856,61.16742
Lawful;-88.13968,32.28072,75.16024
Lawful;-90.82616,32.42516,78.42744
Lawful;-80.45628,31.77365,62.98591
Lawful;-94.46474,30.54131,28.81277
Lawful;-59.07201,31.9479,68.27314
Lawful;-96.5089,31.48735,53.97229
Follower;-71.52921,31.55151,55.35416
Follower;-103.3949,31.2676,47.54306
Lawful;-76.85757,31.9734,68.18261
Follower;-101.8996,32.60313,81.26283
Lawful;-98.25936,31.6021,56.87592
Follower;-76.68737,31.6481,59.16887
Lawful;-82.56264,31.84791,64.79003
Lawful;-72.88603,31.99158,69.42697
Lawful;-66.80507,31.76294,61.31117
Lawful;-104.9549,32.07312,68.09734
Follower;-63.60352,31.69395,60.20576
Lawful;-97.47135,31.69628,59.45657
Lawful;-109.3554,32.57666,80.02862
Lawful;-98.95875,31.82691,62.65126
Lawful;-85.90192,32.3389,76.8577
Lawful;-79.71503,31.44435,51.48311
Lawful;-79.95784,31.12031,44.65255
Follower;-99.43753,32.56482,80.14003
Lawful;-77.13608,31.08031,42.70638
Lawful;-121.2368,31.45548,50.91343
Lawful;-84.3009,32.02758,69.3173
Lawful;-69.47291,31.75981,60.89369
Lawful;-99.20779,31.49574,53.96635
Lawful;-68.6187,31.65518,58.33472
Follower;-92.25136,31.22254,47.2879
Lawful;-61.84675,31.79813,62.36486
Follower;-85.22942,33.3802,104.5769
Lawful;-96.41384,31.33459,49.91702
Lawful;-74.15944,31.47355,52.80098
Lawful;-74.84115,31.25217,46.65886
Lawful;-71.86879,31.14455,44.01167
Instigator;-104.7161,30.93708,38.60119
Lawful;-76.95084,31.75838,62.85
Lawful;-67.63364,31.11854,46.68672
Lawful;-84.02457,31.19843,44.51347
Follower;-64.49049,32.03396,71.27332
Lawful;-105.0986,32.43328,77.23413
Lawful;-86.63181,31.69487,57.7544
Lawful;-91.04689,31.30983,49.70185
Follower;-74.00384,31.69215,58.59021
Lawful;-61.62459,31.44115,55.62058
Lawful;-83.22353,32.34046,77.20274
Lawful;-104.1071,31.66034,57.92353
Lawful;-95.1712,32.68261,84.34324
Lawful;-87.34515,31.91609,66.15891
Lawful;-101.3314,31.37258,50.50954
Lawful;-84.18488,31.64165,56.50421
Lawful;-104.0717,31.76849,60.62084
Lawful;-71.6539,31.32426,51.80511
Follower;-70.23973,32.00731,70.07346
Lawful;-63.5587,31.55817,57.50093
Lawful;-87.09309,31.29462,48.61673
Lawful;-67.12737,32.64435,89.51567
Lawful;-94.17076,31.14872,45.16498
Lawful;-70.60503,31.75616,63.37422
Lawful;-81.58153,32.04653,70.09607
Lawful;-104.5583,30.69838,32.16118
Lawful;-87.21591,31.25939,45.92123
Lawful;-77.79041,31.36947,49.59243
Lawful;-70.74686,32.64382,87.95926
Lawful;-79.55502,31.9723,68.30761
Lawful;-80.006,31.8722,65.64755
Follower;-70.35803,32.75496,90.66445
Lawful;-87.69382,31.80355,60.60406
Lawful;-123.312,29.96759,17.04627
Lawful;-100.4931,31.66615,58.38977
Lawful;-106.3693,31.0214,40.73421
Lawful;-64.51955,31.80839,62.74796
Follower;-60.201,31.61007,60.23266
Lawful;-102.3336,31.1709,45.06237
Follower;-97.10012,31.23502,47.21051
Lawful;-77.32742,31.54099,56.54546
Lawful;-92.44641,32.51987,80.58305
Follower;-104.8769,31.35714,49.79785
Follower;-131.3775,29.20765,2.96881
Lawful;-74.56939,31.89627,66.75095
Follower;-101.3077,31.76959,60.95761
Follower;-71.88004,31.87893,66.53138
Follower;-128.8735,29.35355,5.474776
Follower;-74.85793,31.78602,61.14935
Lawful;-74.34487,31.78338,63.80154
Lawful;-94.5563,31.41112,52.11002
Lawful;-88.86314,31.54728,56.24059
Lawful;-99.07822,30.80009,35.39432
Lawful;-89.53503,31.22637,47.46413
Lawful;-86.23335,31.58314,54.74812
Lawful;-84.7038,31.29816,47.12506
Follower;-59.36051,31.48298,57.09223
Lawful;-82.04709,31.26395,46.3607
Lawful;-81.52938,31.61613,56.0187
Lawful;-59.16025,31.69612,62.76813
Lawful;-125.0502,29.57628,9.314878
Lawful;-47.96873,29.72865,11.4469
Lawful;-66.523,29.4356,1.855174
Lawful;-57.68845,29.6709,8.903962
Follower;-75.96951,30.25567,22.78029
Lawful;-40.37798,30.07611,21.26285
Lawful;-63.02857,30.65888,31.32307
Lawful;-24.03944,30.30067,32.72511
Lawful;-31.00309,30.67984,43.60474
Follower;-63.79025,30.96338,42.89754
Lawful;-73.48114,30.42551,27.49445
Lawful;-68.05872,29.83028,12.02424
Follower;-39.24822,30.96211,47.53435
Follower;-34.11278,29.89642,17.2912
Instigator;-45.11036,30.80968,40.4685
Follower;-30.16683,29.73021,13.41572
Lawful;-92.26276,30.82755,33.99487
Follower;-64.22109,31.40521,54.86576
Lawful;-66.30247,31.00497,40.7299
Lawful;-65.94936,31.59979,58.75667
Follower;-70.95405,30.24434,22.92949
Lawful;-68.98531,30.38342,26.75955
Follower;-46.67447,30.09805,18.43785
Lawful;-78.08526,30.8143,36.89653
Follower;21.07169,31.30876,92.95491
Lawful;-25.06026,30.41847,37.66211
Lawful;-72.9097,30.91725,38.94156
Lawful;-53.84912,29.95078,16.58908
Follower;-42.30132,30.15475,23.1553
Lawful;-62.77311,30.33745,26.19681
Lawful;-78.92124,30.87287,39.4633
Lawful;-42.0837,30.25339,25.84368
Lawful;-74.74376,31.15173,43.95795
Lawful;-55.18157,29.83663,13.45655
Lawful;-65.71202,31.0409,44.79208
Lawful;-63.52891,31.31667,52.25793
Follower;-38.27558,30.89026,45.01786
Follower;-64.03267,30.83011,36.31349
Lawful;-65.46144,30.36381,25.88967
Follower;-60.74353,30.56966,29.88678
Lawful;-65.99817,29.55099,4.892923
Lawful;-39.98606,31.07493,52.58833
Lawful;-60.16582,30.77262,35.05576
Follower;-51.37763,30.46176,30.63047
Lawful;-39.48178,30.27122,26.56168
Lawful;-63.2478,30.19368,22.17486
Lawful;-79.03284,31.28595,47.19419
Follower;-80.88683,30.69521,34.18882
Lawful;-74.44369,30.63039,33.05394
Lawful;-66.51721,31.36843,53.34889
Follower;-36.708,30.93075,49.30953
Lawful;-63.73463,30.40636,28.72127
Lawful;-46.55684,29.95445,15.24473
Lawful;-60.21549,30.3927,27.08207
Lawful;-31.7703,30.64341,40.6021
Lawful;-54.50143,31.07383,46.65789
Lawful;-34.17241,30.96293,54.37161
Follower;-29.03525,30.5933,41.63695
Follower;-56.04673,30.99625,44.43193
Lawful;-76.91019,30.45935,28.08268
Lawful;-67.32716,30.9133,38.23005
Lawful;-43.0872,31.15513,52.67065
Lawful;-76.64576,30.69542,34.61632
Lawful;-33.82666,30.7281,42.34974
Lawful;-59.59389,29.60509,6.995692
Lawful;-31.46824,30.8525,52.10084
Lawful;-28.34723,30.4076,32.60621
Follower;-51.51044,31.12616,48.3345
Follower;-75.06412,29.01129,-9.717966
Lawful;-82.05627,30.92661,40.268
Lawful;-65.0006,31.23165,49.90845
Follower;-26.25864,30.39356,34.69244
Follower;-60.29525,29.70879,9.598478
Lawful;-62.98254,29.71043,9.344336
Lawful;-26.99435,30.50355,39.59599
Lawful;-45.10038,30.39284,29.34251
Lawful;-56.84511,31.1904,49.54861
Follower;-57.85286,29.81246,12.53943
Lawful;-47.74499,30.25113,22.37472
Lawful;-47.31542,30.31725,27.09678
Lawful;-60.50163,31.33209,52.97613
Follower;-40.47818,31.03801,49.93607
Lawful;-47.49905,30.4466,30.5795
Follower;-45.18117,30.26938,23.21901
Lawful;-81.5161,30.85406,37.62163
Lawful;-57.32027,31.09236,46.89268
Instigator;-50.48341,30.21261,21.20922
Lawful;-67.49499,30.24282,23.19961
Lawful;-44.64918,30.29303,26.68253
Lawful;-69.26308,30.69621,35.3699
Lawful;-86.87362,30.92539,37.98334
Lawful;-66.46854,30.78664,35.14844
Follower;-30.12007,30.49036,34.6409
Follower;-21.63334,29.69128,13.33247
Follower;-74.19347,31.02717,41.31513
Lawful;-58.05006,30.57668,30.10652
Lawful;-150.0354,28.12327,-15.70843
Lawful;-54.855,30.66873,35.8493
Lawful;-39.6192,30.17208,23.86682
Lawful;-71.69984,30.75273,36.53257
Lawful;-34.80005,30.84683,47.40157
Lawful;-58.17911,30.89557,41.56565
Lawful;-42.53637,30.35324,28.5032
Lawful;-21.17043,30.24742,33.77212
Lawful;-33.51224,30.77001,45.03014
Follower;-52.61192,29.79086,12.55668
Lawful;-36.97578,30.13437,23.13842
Lawful;-74.93941,30.83182,37.16307
Follower;-69.85118,30.94453,39.18808
Lawful;-36.88211,30.23561,25.8341
Lawful;-58.35401,30.1759,22.10539
Lawful;-29.77423,30.55888,38.78293
Lawful;-52.04299,30.56058,33.24366
Follower;-49.41391,30.5233,32.4787
Follower;-76.22277,30.94656,39.53595
Follower;-65.46986,29.9826,16.3652
Lawful;-62.07019,29.81953,12.27378
Lawful;-41.15427,29.43184,4.51852
Follower;-61.86914,30.88583,41.00344
Lawful;-63.66558,30.92682,38.9865
Lawful;-68.81903,31.04935,41.70699
Lawful;-23.12746,30.33349,35.72935
Lawful;-45.59344,29.76815,12.72877
Lawful;-71.45409,30.51611,29.48966
Lawful;-69.01563,31.41289,54.37343
Lawful;-66.05723,30.56917,32.14533
Lawful;-28.10447,30.47707,36.66272
Lawful;-45.94154,30.90885,43.03541
Follower;-59.94623,30.80883,39.11037
Lawful;-58.83768,30.26385,24.76163
Lawful;-75.10217,31.35172,49.3435
Lawful;-36.49296,30.8074,42.99183
Lawful;-50.44982,29.69773,10.38995
Follower;-81.1332,31.35532,48.90025
Lawful;-34.10387,30.67411,39.09697
Follower;-56.84786,29.9358,15.89056
Lawful;-39.93397,30.37104,29.22114
Lawful;-62.64931,30.73006,33.99583
Lawful;-43.63905,30.10822,19.00109
Lawful;-76.88453,31.45957,52.13391
Follower;-68.62062,29.26068,-2.890903
Lawful;-68.7338,30.46405,29.44712
Follower;-49.46122,30.38524,28.73267
Lawful;-67.46102,29.64452,7.159442
Follower;-71.4935,31.04342,41.33065
Lawful;-31.72139,30.57143,36.81314
Lawful;-59.29668,30.67027,32.5013
Lawful;-66.59981,31.47179,56.14005
Lawful;-71.09436,29.94742,14.90779
Lawful;-64.71213,29.63704,7.265617
Lawful;-42.84838,29.84322,12.52597
Lawful;-6.103443,29.37704,15.1239
Lawful;-14.46711,29.29319,3.819294
Lawful;-58.2786,30.82395,36.9873
Lawful;-42.66068,30.00902,16.48659
Follower;-19.26503,29.04688,-5.604664
Lawful;-28.98124,29.05269,-3.925592
Lawful;-26.30253,30.32252,30.81804
Follower;-26.82207,28.95815,-6.136633
Lawful;-35.99112,27.94798,-32.07801
Lawful;-16.0774,29.38384,5.986617
Lawful;-27.50913,29.36739,1.666286
Lawful;-3.657368,29.2968,16.26202
Follower;-4.037,29.19489,3.232293
Lawful;-23.44266,28.52711,-16.67734
Lawful;-20.43167,30.01571,25.277
Follower;-15.75688,28.90847,-8.804656
Lawful;-5.525001,29.28808,8.386158
Lawful;-11.28155,29.65897,23.88649
Lawful;-18.852,29.22752,1.572125
Lawful;-29.33433,29.54755,8.791367
Lawful;-2.750925,29.18095,8.114732
Lawful;-37.20944,29.93387,17.92438
Lawful;-20.28263,28.86404,-10.19371
Follower;-16.50717,29.73337,14.97607
Lawful;-21.42229,29.24241,0.7534334
Lawful;-34.17562,29.75398,13.5763
Lawful;-28.39705,29.64244,11.34013
Lawful;-9.688383,29.02336,-2.586389
Lawful;-23.12704,28.69402,-12.5565
Follower;-15.22918,29.80829,24.02906
Follower;75.73225,30.28965,85.31847
Lawful;-38.3104,29.6399,7.754068
Follower;-8.556536,29.49384,17.60589
Lawful;46.37253,28.79442,52.12267
Lawful;-25.05441,28.87212,-8.169965
Lawful;-30.9634,28.99045,-5.754191
Lawful;-21.77126,30.17688,30.39849
Follower;-18.37405,28.94173,-8.149732
Lawful;-35.19296,29.99652,19.76342
Lawful;-13.67664,29.56315,10.8757
Lawful;-21.54086,28.59922,-14.73355
Lawful;-7.804244,29.09044,-0.6548988
Lawful;-31.5075,29.91299,18.0016
Lawful;-37.50397,29.2707,0.7551206
Lawful;-40.11571,29.25359,0.05509039
Lawful;-31.81079,28.89266,-8.377881
Lawful;-34.11203,29.29615,1.71165
Lawful;89.14611,30.88887,119.6587
Lawful;-17.01543,29.98893,29.57853
Lawful;-20.71333,29.31463,3.703074
Lawful;-8.794031,29.47572,14.91694
Follower;-39.35483,29.85691,12.92579
Lawful;-43.08652,29.64659,9.84105
Lawful;-15.13756,29.08994,-1.460824
Lawful;-42.02298,29.33558,1.963404
Lawful;-32.56572,29.5097,7.344618
Lawful;-1.752762,29.20636,14.35869
Follower;-10.91346,29.43446,7.267128
Lawful;-17.78249,29.12253,-0.9061173
Lawful;-23.24287,29.28896,2.762061
Lawful;-17.13746,29.89893,25.93674
Lawful;-25.7862,28.74602,-12.10992
Lawful;-2.142287,29.12754,5.150128
Lawful;-48.1454,29.59879,8.08855
Lawful;-7.469939,29.47792,20.07523
Lawful;-35.5084,29.61211,7.24121
Lawful;-32.25691,29.67215,11.67946
Lawful;0.1554719,29.11572,12.45212
Lawful;-13.1834,29.75017,25.78991
Lawful;-12.38872,29.67571,21.42476
Lawful;-45.79349,29.65824,9.849845
Lawful;-20.31784,29.59076,10.87835
Lawful;-33.67851,28.97577,-6.431869
Lawful;-0.257133,29.07579,7.081759
Lawful;-40.25059,30.04279,17.79046
Lawful;-5.909688,29.15714,1.289369
Lawful;-14.23808,29.66556,13.51466
Lawful;-25.34858,28.61259,-14.77033
Lawful;-18.04832,29.32063,4.142258
Lawful;-43.66777,29.545,7.162977
Lawful;-13.607,29.41606,7.071309
Lawful;-62.19795,29.58881,6.292685
Lawful;-32.37297,30.01537,20.55669
Lawful;-38.20793,29.17179,-1.852392
Lawful;-17.64544,28.83502,-10.74265
Lawful;-5.761697,29.27321,5.687351
Lawful;-19.75643,29.40854,6.232244
Lawful;-34.39676,30.09278,22.34153
Lawful;-41.01996,28.16047,-27.36141
Lawful;-65.93617,29.26283,-2.5447
Lawful;-0.07595485,29.09701,9.769304
Lawful;-18.9269,30.11944,31.47613
Lawful;-35.51085,29.16193,-1.812963
Lawful;-16.73757,29.80413,17.98305
Lawful;-8.290404,29.3674,6.629592
Lawful;-14.3658,28.98646,-4.043463
Lawful;-29.40306,29.47089,3.588053
Lawful;-16.29586,29.00751,-6.1635
Lawful;-9.375098,29.56841,21.97989
Lawful;-11.1387,29.51681,9.956408
Lawful;-49.64641,28.13141,-28.88751
Lawful;-13.64334,28.88308,-6.642377
Lawful;-32.17597,29.81484,15.38824
Lawful;-11.75908,28.9496,-4.712187
Lawful;-13.17385,29.15793,0.4863302
Lawful;-27.19999,28.81775,-9.812466
Lawful;-25.16105,29.37034,4.660279
Lawful;-17.62309,29.58611,11.04983
Lawful;-10.15424,29.30979,4.676353
Lawful;-35.58725,29.05777,-4.517169
Lawful;-44.89098,28.35878,-22.86499
Lawful;-29.9091,28.81046,-10.2979
Lawful;-19.66169,28.67024,-12.80845
Lawful;53.87453,32.30164,154.934
Lawful;23.93642,32.39925,125.6014
Lawful;-10.47787,29.58499,19.5165
Lawful;-37.77191,30.03809,20.56107
Lawful;-44.03627,29.42214,3.977958
Lawful;-36.10159,29.84021,15.46279
Lawful;-8.674608,29.44152,11.94748
Lawful;-12.33837,29.05414,-2.079704
Lawful;-34.85074,29.49101,4.302964
Lawful;-23.61561,30.16951,28.4258
Lawful;2.408889,29.14957,23.99162
Lawful;-15.89877,29.19435,1.129619
Lawful;-5.56446,29.38738,18.16884
Lawful;-46.14668,29.51286,6.088714
Lawful;20.38402,28.6141,25.90772
Lawful;-21.06551,28.97018,-7.614629
Lawful;-18.98661,29.70247,13.9076
Lawful;-33.30785,27.96119,-31.5095
Lawful;-32.8835,29.07305,-3.825895
Lawful;-16.99755,29.03262,-3.479076
Lawful;-29.04965,28.90862,-7.662605
Lawful;-10.37493,29.13346,0.1654954
Lawful;-16.35974,29.48861,8.666168
Lawful;-22.95814,28.79776,-9.867973
Lawful;-28.57625,28.71071,-12.64555
Lawful;2.597883,28.99728,10.0074
Lawful;-11.55379,29.59693,16.68806
Lawful;-55.77995,29.73668,10.81217
Lawful;-38.25585,28.11531,-28.20701
Lawful;-30.12522,29.55224,6.188843
Lawful;-8.056121,29.39403,9.319608
Lawful;-15.09201,29.85853,27.69491
Lawful;-19.19759,29.99537,27.67777
Lawful;-32.14847,29.49089,4.400751
Lawful;-4.19929,29.28653,13.21484
Lawful;-2.302469,29.1983,11.29716
Lawful;-31.41463,29.38339,1.789241
