Instigators 1 Followers 20 Lawful 79
4.02,49302
5.02,49302
6.02,49302
7.018306,49302
8.02,49302
9.008645,49302
10.02,49302
11.02,49302
12.02,49302
13.02,49302
14.02,49302
15.02,49302
16.01944,49302
17.02,48972
18.02,48972
19.02,48906
20.02,47784
21.02,45738
22.02,44352
23.00022,42570
24.01798,41514
25.02,41514
26.02,41514
27.02,41514
28.02,41580
29.02,41514
30.02,41514
31.02,41514
32.01385,41514
33.02,41514
34.02,41448
35.02,41448
36.02,41382
37.02,41448
38.02,41448
39.02,41448
40.01122,41448
41.00104,41448
42.02,41382
43.02,41382
44.02,41382
45.02,41316
46.02,41316
47.02,41250
48.02,41184
49.02,41118
50.02,41052
51.02,40920
52.02,40920
53.01147,40920
54.02,40788
55.02,40788
56.02,40656
57.02,40590
58.0184,40524
59.02,40524
60.02,40524
61.02,40392
62.02,40326
63.02,40194
64.02,40194
65.02,40194
66.02,40062
67.02,39996
68.02,39930
69.02,39864
70.02,39798
71.02,39732
72.02,39666
73.02,39600
74.01824,39600
75.02,39600
76.02,39600
77.02,39534
78.02,39534
79.02,39468
80.02,39402
81.0045,39336
82.01735,39270
83.02,39138
84.02,39072
85.02,39072
86.02,38940
87.00337,38874
88.02,38742
89.02,38676
90.02,38610
91.02,38544
92.02,38544
93.02,38412
94.02,38346
95.02,38214
96.01751,38214
97.02,38214
98.02,38148
99.00819,38082
100.02,37950
101.02,37884
102.02,37686
103.02,37488
104.02,37488
105.02,37422
106.02,37290
107.02,37026
108.02,36894
109.02,36696
110.0075,36564
111.02,36432
112.02,36366
113.02,36234
114.02,36102
115.02,35904
116.02,35838
117.0001,35706
118.02,35640
119.02,35376
120.02,35178
121.02,35046
122.02,35046
123.015,34914
124.02,34782
125.02,34584
126.0163,34452
127.02,34254
128.02,33990
129.02,33792
130.02,33594
131.0152,33330
132.0141,33132
133.02,32934
134.02,32670
135.02,32472
136.02,32340
137.0145,32142
138.0175,31878
139.02,31680
140.0124,31482
141.02,31218
142.02,31020
143.02,30690
144.0141,30426
145.0197,30030
146.02,29700
147.02,29304
148.0149,29040
149.0127,28776
150.02,28314
151.02,28050
152.02,27654
153.02,27390
154.0133,27126
155.02,26730
156.02,26400
157.02,26136
158.02,25740
159.0187,25410
160.02,25212
161.02,25014
162.0137,24882
163.02,24618
164.0142,24288
165.02,23958
166.02,23628
167.02,23364
168.02,23100
169.0007,22704
170.02,22440
171.02,22176
172.02,21846
173.0185,21516
174.02,21252
175.02,20856
176.02,20724
177.02,20460
178.0146,20262
179.018,20064
180.02,19800
181.02,19668
182.02,19602
183.0179,19338
184.02,19074
185.0184,18876
186.02,18810
187.02,18678
188.02,18480
189.02,18348
190.02,18150
191.02,18018
192.02,17886
193.02,17820
194.0064,17820
195.0197,17754
196.0065,17622
197.0102,17556
198.02,17424
199.02,17358
200.02,17292
201.02,17226
202.02,17160
203.0013,17028
204.02,16896
205.02,16830
206.02,16764
207.02,16566
208.02,16434
209.02,16170
210.02,16038
211.02,16038
212.02,15972
213.02,15906
214.02,15906
215.0113,15906
216.02,15840
217.02,15708
218.02,15708
219.02,15576
220.02,15576
221.02,15510
222.02,15444
223.02,15312
224.02,15180
225.0035,15114
226.02,15114
227.02,15048
228.02,15048
229.02,14916
230.02,14784
231.02,14850
232.02,14850
233.0011,14850
234.02,14784
235.02,14784
236.02,14652
237.02,14586
238.02,14520
239.02,14454
240.0068,14454
241.0174,14454
242.02,14190
243.0141,13992
244.02,13992
245.0079,13992
246.02,13926
247.02,13794
248.0044,13596
249.02,13464
250.02,13200
251.02,13134
252.02,13134
253.02,13068
254.02,12804
255.0128,12540
256.0115,12474
257.02,12276
258.02,12144
259.02,11946
260.02,11814
261.02,11748
262.0026,11682
263.02,11418
264.02,11286
265.0158,11220
266.02,11088
267.02,10890
268.02,10692
269.02,10560
270.02,10362
271.02,10230
272.02,10098
273.02,10032
274.02,9900
275.02,9834
276.02,9834
277.0073,9702
278.02,9504
279.02,9372
280.02,9108
281.02,8976
282.02,8844
283.02,8712
284.02,8778
285.02,8646
286.02,8580
287.0094,8514
288.02,8514
289.02,8448
290.02,8448
291.02,8382
292.02,8448
293.02,8382
294.02,8382
295.02,8448
296.02,8448
297.0176,8382
298.02,8514
299.02,8580
300.02,8580
301.02,8580
302.02,8778
303.02,8646
304.02,8580
305.02,8646
306.02,8646
307.02,8646
308.0142,8646
309.02,8514
310.02,8448
311.02,8448
312.018,8448
313.02,8382
314.0159,8316
315.006,8184
316.02,8052
317.0185,7986
318.02,7920
319.02,7854
320.02,7788
321.02,7656
322.02,7524
323.02,7392
324.02,7260
325.02,7194
326.02,7326
327.02,7260
328.0094,7194
329.0049,7260
330.02,7128
331.02,7062
332.02,6930
333.02,6930
334.02,6930
335.02,6864
336.02,6864
337.02,6930
338.02,6996
339.02,6996
340.02,6930
341.02,6996
342.02,7062
343.02,6996
344.02,7128
345.02,6996
346.02,6996
347.02,6930
348.02,6996
349.02,7062
350.02,7128
351.02,7128
352.02,7062
353.02,7062
354.02,6996
355.02,6996
356.02,6798
357.02,6798
358.02,6798
359.02,6732
360.02,6732
361.02,6666
362.0104,6666
363.0071,6534
364.0071,6468
365.0071,6336
366.0071,6270
367.0071,6138
368.0038,6006
369.0025,6006
370.0025,5874
371.0025,5742
372.0025,5676
373.0025,5676
374.0025,5610
375.0025,5544
376.0025,5478
377.0025,5412
378.0025,5478
379.0025,5544
380.0025,5544
381.0025,5544
382.0025,5610
383.0025,5610
384.0025,5544
385.0025,5544
386.0025,5610
387.0025,5610
388.0025,5610
389.0023,5610
390.0023,5610
391.0023,5610
392.0023,5610
393.0023,5610
