Instigators 1 Followers 20 Lawful 79
4.02,49302
5.02,49302
6.02,49302
7.02,49302
8.02,49302
9.02,49302
10.00183,49302
11.00183,49170
12.00183,49104
13.00183,49104
14.00183,49104
15.00183,49104
16.00055,49104
17.02,49104
18.02,48906
19.02,48510
20.00084,46728
21.02,45078
22.02,43362
23.02,41448
24.01775,40854
25.02,40722
26.00642,40590
27.02,40524
28.02,40458
29.02,40590
30.02,40722
31.02,40788
32.02,40788
33.01244,40854
34.02,40854
35.02,40854
36.02,40854
37.02,40788
38.02,40722
39.02,40722
40.02,40722
41.02,40722
42.02,40722
43.02,40722
44.02,40656
45.02,40590
46.02,40590
47.02,40590
48.02,40590
49.02,40524
50.02,40458
51.00068,40458
52.00266,40458
53.02,40326
54.02,40194
55.01769,40062
56.02,39996
57.02,39930
58.02,39930
59.02,39864
60.02,39798
61.02,39534
62.00642,39468
63.02,39402
64.02,39336
65.02,39138
66.02,39072
67.02,38940
68.02,38874
69.01418,38874
70.00448,38676
71.02,38676
72.02,38676
73.02,38676
74.02,38544
75.00446,38544
76.01639,38544
77.02,38478
78.01516,38478
79.02,38478
80.02,38346
81.00395,38280
82.02,38016
83.01778,37884
84.02,37752
85.01725,37620
86.01311,37554
87.02,37488
88.01893,37488
89.02,37488
90.02,37422
91.02,37290
92.02,37290
93.02,37290
94.02,37356
95.02,37158
96.02,37026
97.02,36894
98.02,36828
99.01635,36696
100.02,36432
101.0163,36432
102.02,36168
103.02,35970
104.02,35838
105.02,35772
106.0122,35640
107.02,35574
108.02,35508
109.02,35376
110.0157,35178
111.02,35046
112.02,34848
113.0198,34650
114.02,34518
115.0157,34386
116.02,34188
117.02,34056
118.02,33726
119.0182,33594
120.02,33528
121.0082,33198
122.0144,33132
123.02,32868
124.02,32604
125.02,32472
126.02,32274
127.02,32142
128.02,31812
129.02,31350
130.02,31020
131.0127,30756
132.02,30360
133.0146,30228
134.003,30096
135.0132,29700
136.02,29304
137.013,28908
138.02,28644
139.02,28446
140.02,28116
141.02,27786
142.02,27456
143.0134,27126
144.02,26862
145.02,26598
146.02,26202
147.02,25938
148.02,25806
149.02,25542
150.02,25278
151.02,25014
152.02,24816
153.02,24486
154.02,23958
155.02,23628
156.02,23430
157.02,23166
158.02,22836
159.02,22638
160.02,22440
161.0002,22176
162.02,21912
163.0083,21648
164.0024,21450
165.02,21318
166.02,21120
167.02,20856
168.0184,20658
169.02,20394
170.02,20130
171.0178,19998
172.02,19800
173.02,19404
174.02,19206
175.02,19074
176.02,18942
177.02,18744
178.02,18678
179.0183,18480
180.02,18282
181.0178,18216
182.02,18216
183.02,18150
184.0011,18150
185.02,18084
186.02,17886
187.02,17820
188.02,17688
189.0006,17556
190.02,17490
191.02,17358
192.02,17292
193.003,17292
194.02,17160
195.02,17028
196.02,16962
197.02,16896
198.02,16830
199.02,16764
200.0028,16632
201.02,16566
202.0187,16434
203.02,16434
204.0071,16368
205.02,16302
206.02,16236
207.0015,16104
208.0098,16104
209.0184,15972
210.02,15906
211.02,15840
212.02,15774
213.0013,15708
214.02,15708
215.02,15642
216.02,15642
217.02,15576
218.02,15510
219.02,15510
220.02,15444
221.02,15378
222.02,15246
223.02,15180
224.02,15114
225.02,14982
226.02,14916
227.02,14850
228.0171,14784
229.02,14784
230.02,14652
231.02,14586
232.02,14586
233.02,14520
234.017,14454
235.02,14454
236.02,14322
237.02,14256
238.02,14256
239.02,14190
240.02,14190
241.02,14124
242.02,13992
243.02,13860
244.02,13794
245.02,13662
246.02,13662
247.0174,13596
248.02,13464
249.02,13332
250.02,13200
251.02,13200
252.02,13266
253.0156,13200
254.0172,13134
255.02,13134
256.0197,13068
257.02,12738
258.02,12738
259.02,12672
260.02,12606
261.02,12474
262.0003,12342
263.02,12342
264.02,12474
265.02,12474
266.02,12474
267.02,12408
268.02,12408
269.02,12408
270.02,12408
271.02,12342
272.02,12210
273.0135,12210
274.02,12078
275.0192,12276
276.02,12276
277.02,12276
278.0161,12276
279.02,12342
280.02,12474
281.0031,12540
282.02,12672
283.02,12606
284.02,12540
285.02,12540
286.02,12738
287.02,12672
288.02,12738
289.0018,12672
290.02,12672
291.02,12672
292.0037,12672
293.02,12606
294.02,12738
295.02,12606
296.02,12606
297.0166,12672
298.0085,12738
299.02,12804
300.0179,12870
301.02,12936
302.0183,12804
303.02,12870
304.02,12870
305.02,12804
306.02,12804
307.0138,12870
308.0004,12804
309.02,12804
310.02,12804
311.001,12672
312.001,12606
313.02,12606
314.02,12606
315.0188,12474
316.02,12408
317.02,12342
318.02,12144
319.02,12078
320.02,11880
321.02,11814
322.02,11682
323.02,11550
324.02,11484
325.02,11286
326.02,11352
327.02,11286
328.02,11286
329.02,11154
330.02,10956
331.02,10824
332.02,10692
333.02,10692
334.02,10626
335.02,10626
336.02,10494
337.02,10494
338.02,10560
339.02,10560
340.02,10494
341.02,10494
342.02,10560
343.02,10560
344.02,10428
345.02,10494
346.02,10428
347.02,10230
348.02,10230
349.02,10164
350.02,10032
351.02,9966
352.02,9966
353.02,9900
354.02,9834
355.02,9768
356.02,9834
357.02,9768
358.02,9570
359.02,9438
360.02,9372
361.02,9306
362.02,9174
363.02,8976
364.02,8910
365.02,8778
366.02,8778
367.02,8778
368.02,8778
369.02,8646
370.02,8448
371.02,8514
372.02,8448
373.02,8316
374.02,8250
375.02,8184
376.02,8184
377.02,8052
378.02,7854
379.02,7788
380.02,7788
381.02,7722
382.02,7656
383.02,7656
384.02,7524
385.02,7458
386.02,7326
387.02,7194
388.02,7128
389.02,7128
390.02,7062
391.02,7062
392.02,7062
393.02,7062
394.02,7128
395.02,7128
396.02,7062
397.02,6996
398.02,6996
399.02,6930
400.02,6996
401.02,6996
402.02,6930
403.02,6864
404.02,6864
405.02,6930
406.02,6864
407.02,6930
408.02,6930
409.02,6996
410.02,7062
411.02,7062
412.02,7062
413.02,7062
414.02,6996
415.02,6996
416.02,6996
417.02,6996
418.02,7062
419.02,7062
420.02,7062
421.02,7062
422.02,7062
423.02,7062
424.02,7062
425.02,7062
426.02,7062
427.02,7062
428.02,7062
429.02,7128
430.02,7128
431.02,7128
432.02,7128
433.02,7128
434.02,7194
435.02,7260
436.02,7260
437.02,7260
438.02,7260
439.02,7260
440.02,7260
441.02,7260
442.02,7260
443.02,7260
444.02,7260
445.02,7260
446.02,7260
447.02,7260
448.02,7194
449.02,7194
450.02,7194
451.02,7194
452.02,7260
453.02,7194
454.02,7260
455.02,7260
456.02,7260
457.02,7260
458.02,7260
459.02,7260
460.02,7260
461.02,7260
462.02,7326
463.02,7326
464.02,7260
465.02,7326
466.02,7326
467.02,7194
468.02,7194
469.02,7194
470.02,7128
471.02,7128
472.02,7128
473.02,7128
474.02,7128
475.02,7062
476.02,7062
477.02,6996
478.02,7062
479.02,7062
480.02,7062
481.02,7062
482.02,6996
483.02,6996
484.02,6996
485.02,6996
486.02,6996
487.02,6996
488.02,6996
489.02,6996
490.02,6996
491.02,6996
492.02,7128
493.02,7128
494.02,7128
495.02,7062
496.02,7062
497.02,7062
498.02,6996
499.02,6996
500.02,6996
501.02,6996
502.02,6996
503.02,6996
504.02,6996
505.02,6996
506.02,6930
507.02,6930
508.02,6930
509.02,6930
510.02,6930
511.02,6930
512.02,6930
513.02,6930
514.02,6930
515.02,6930
516.02,6930
517.02,6930
518.02,6996
519.02,7062
520.02,7062
