Lawful;-139.4703,34.18886,123.75
Lawful;-147.3035,34.19224,120.7346
Lawful;-157.1381,34.51139,140.653
Lawful;-136.0125,34.59559,140.921
Follower;-170.3903,34.31224,134.1317
Lawful;-134.1003,34.18726,122.9609
Follower;-142.0009,34.40755,129.6397
Follower;-129.9468,34.03038,115.6695
Lawful;-147.1915,34.29922,128.2271
Lawful;-150.2632,34.60045,143.4481
Follower;-136.7914,34.18382,123.1767
Lawful;-140.2515,34.4611,131.6934
Lawful;-154.4823,34.53234,141.1385
Lawful;-143.125,33.89218,111.4528
Lawful;-152.8193,34.49062,139.0127
Lawful;-151.6144,34.43981,136.5975
Lawful;-164.6357,33.48713,98.11266
Follower;-132.3337,34.48223,135.4506
Lawful;-142.3586,34.4937,137.4371
Lawful;-120.2715,34.32578,127.2307
Lawful;-140.3235,34.43067,134.3922
Lawful;-139.2474,34.09329,115.3403
Lawful;-179.2867,33.44381,98.5712
Instigator;-166.224,33.84539,113.6149
Follower;-144.1927,34.12725,117.5391
Follower;-169.8531,34.64176,144.1221
Follower;-152.9006,33.76144,108.0787
Lawful;-163.3605,34.58287,140.6923
Lawful;-105.2994,34.87902,220.9568
Lawful;-161.8582,34.49184,136.4051
Lawful;-149.6535,34.71605,148.2974
Lawful;-167.8074,34.15645,127.0178
Follower;-145.0786,34.46186,136.5212
Lawful;-172.8469,34.79626,151.4184
Lawful;-144.1064,34.7944,151.27
Follower;-155.7537,34.46307,134.1588
Lawful;-127.8559,33.99414,113.8899
Lawful;-165.0956,34.2813,131.9274
Lawful;-145.188,33.81075,108.7499
Lawful;-152.5275,33.83928,111.1532
Lawful;-153.0412,34.45592,133.437
Lawful;-138.4551,34.61331,142.0714
Lawful;-146.9751,34.73273,148.6226
Lawful;-149.6499,34.93259,157.6846
Lawful;-159.6215,34.37387,131.037
Follower;-136.7054,33.88018,107.2115
Follower;-133.2731,34.41875,132.855
Lawful;-135.1132,34.36747,130.8802
Lawful;-143.3856,34.36909,132.1429
Lawful;-136.2136,34.30502,128.3116
Lawful;-131.7606,34.22652,124.3073
Lawful;-149.4386,34.48496,138.1993
Instigator;-117.9567,34.23714,122.8537
Lawful;-144.4251,34.19768,120.6932
Lawful;-198.158,33.69967,112.3648
Lawful;-138.6607,34.32388,129.4888
Follower;-141.1788,34.65894,144.5657
Lawful;-120.157,35.279,189.1353
Lawful;-149.3404,33.95611,114.2889
Follower;-143.1201,34.69555,146.4391
Instigator;-160.3246,34.21796,128.4336
Lawful;-122.8238,34.12561,118.8396
Lawful;-150.6597,34.32595,127.5626
Follower;-124.8468,34.03852,115.3447
Lawful;-132.0078,33.90636,108.4008
Lawful;-165.9391,34.34896,134.9965
Lawful;-142.4852,33.80648,108.0841
Lawful;-133.9792,33.82996,106.0156
Lawful;-147.61,34.55468,140.9823
Lawful;-140.6462,33.92933,112.7915
Lawful;-147.2329,34.41692,134.8954
Follower;-159.2674,34.54238,138.219
Lawful;-163.6507,34.07269,122.7525
Lawful;-151.562,34.75356,150.2058
Lawful;-150.0355,34.27515,124.9375
Lawful;-137.5695,34.48104,131.9961
Follower;-149.9046,34.39805,134.5091
Lawful;-165.8236,34.11647,124.9822
Lawful;-167.7007,34.39455,137.2583
Follower;-170.8029,34.21678,130.0916
Lawful;-145.6129,34.5212,139.1662
Lawful;-186.6767,32.23468,73.46967
Lawful;-145.4915,33.74123,106.0693
Follower;-138.018,34.47076,135.7925
Lawful;-129.3308,34.38538,130.8304
Lawful;-136.4633,34.06493,113.9025
Lawful;-135.099,34.55417,134.8406
Lawful;-170.3221,33.63224,105.2082
Lawful;-135.7843,35.14201,172.6077
Lawful;-146.6949,34.32942,130.8878
Lawful;-130.92,34.28953,126.8722
Lawful;-162.5352,33.85239,113.3585
Lawful;-142.9893,34.43152,134.8125
Lawful;-147.7841,34.98398,159.6354
Lawful;-150.4548,33.74316,106.9394
Lawful;-161.1581,34.12098,124.4163
Follower;-169.5527,34.71185,147.2491
Follower;-162.1687,34.62907,146.558
Follower;-162.2885,34.26149,130.618
Lawful;-157.2138,34.50911,136.4292
Lawful;-172.6337,33.66541,106.9755
Lawful;-142.5369,34.35077,126.9945
Follower;-122.2321,34.26537,124.6745
Lawful;-120.5373,34.16679,120.2745
Lawful;-133.5152,34.31188,128.2229
Lawful;-210.9727,30.87406,50.87708
Lawful;-137.2785,34.24439,125.8315
Lawful;-174.8874,34.29881,134.2829
Lawful;-163.4638,33.75835,109.5126
Follower;-127.2243,34.22004,123.4252
Lawful;-142.2789,34.09094,115.3463
Lawful;-166.2585,34.67027,148.929
Follower;-157.7284,34.19413,126.9896
Lawful;-156.7168,34.11892,123.8453
Lawful;-154.8956,33.64439,103.3919
Lawful;-139.9385,33.46228,106.905
Lawful;-152.1247,34.22972,123.2291
Lawful;-141.5647,34.14656,118.1575
Lawful;-182.2229,33.56027,103.6643
Lawful;-126.632,34.39738,130.9648
Lawful;-135.6356,34.53592,138.2431
Follower;-132.0068,34.36835,130.4713
Instigator;-161.7828,34.69262,149.2295
Lawful;-136.9333,34.07075,118.4113
Lawful;-147.77,33.7674,107.5183
Follower;-222.6807,33.54272,109.5547
Lawful;-142.155,34.18652,124.0369
Follower;-176.7717,34.33635,136.2163
Lawful;-154.0932,34.25871,125.1467
Lawful;-129.75,34.18952,122.4719
Lawful;-138.4541,34.53067,138.4536
Lawful;-144.933,34.28433,124.6735
Instigator;-145.7079,34.65799,145.1943
Follower;-143.5491,34.59622,142.1965
Lawful;-162.2972,34.95735,160.7217
Lawful;-159.4226,34.46311,134.7437
Lawful;-140.5978,34.56062,140.094
Lawful;-139.7643,34.26047,126.8852
Lawful;-126.2982,34.28277,125.9606
Follower;-129.5022,34.44651,133.5385
Lawful;-153.4701,34.79105,152.1142
Lawful;-124.4182,34.35415,128.7641
Lawful;-153.6107,34.85198,154.8087
Lawful;-127.9956,34.32848,128.1525
Lawful;-139.2303,34.09917,119.9214
Lawful;-162.4592,34.17126,126.7816
Follower;-167.3318,33.98389,119.8145
Lawful;-161.6148,34.57176,143.9185
Lawful;-170.2848,34.43559,139.4868
Lawful;-144.6481,34.29902,129.1231
Lawful;-98.42611,32.97317,91.29678
Lawful;-124.1636,33.6628,105.4537
Follower;-126.4712,33.71663,104.0531
Lawful;-115.0147,33.57293,104.331
Lawful;-92.94939,32.92773,90.85107
Follower;-117.2229,33.91699,112.8074
Lawful;-111.5841,33.77226,109.7619
Lawful;-112.2892,33.43433,100.07
Lawful;-118.7418,32.76788,81.44023
Lawful;-147.9342,31.64963,53.65874
Lawful;-123.8263,33.7714,108.1313
Follower;-117.33,33.51345,102.74
Lawful;-118.4743,33.04333,88.43172
Lawful;-116.0721,33.67212,106.8104
Lawful;-111.3164,33.14708,91.37089
Follower;-115.5992,33.12856,89.7468
Lawful;-103.9026,33.26368,95.47404
Lawful;-115.6511,33.82132,110.616
Lawful;-138.6382,33.98096,110.4489
Lawful;-121.6401,33.69171,106.551
Lawful;-99.74727,33.94855,116.2502
Lawful;-101.092,33.23797,95.57488
Lawful;-123.1851,33.27681,93.70629
Follower;-121.4463,32.77564,81.38298
Lawful;-115.5092,34.1409,118.6179
Lawful;-122.3765,33.51554,99.67725
Lawful;-120.581,33.48967,101.6933
Follower;-118.771,33.68254,106.7538
Lawful;-156.4085,33.35517,94.30302
Lawful;-105.7973,33.00943,90.39017
Lawful;-137.9792,33.52753,100.8148
Lawful;-114.8154,34.42367,130.5454
Follower;-113.9728,33.73313,108.5051
Lawful;-116.0151,32.82674,83.14468
Lawful;-112.0116,33.96872,114.7368
Lawful;-126.6329,33.84811,109.9783
Lawful;-110.4765,33.86248,112.2206
Follower;-133.2827,32.95006,86.86766
Lawful;-126.3855,33.76847,107.2721
Lawful;-117.3453,32.49185,77.28776
Lawful;-110.077,34.3351,129.5501
Lawful;-98.80376,33.08313,94.01703
Lawful;-111.7458,32.38907,75.33325
Lawful;-114.4396,33.22296,92.21033
Lawful;-106.3919,33.39493,99.52824
Lawful;-84.77679,33.95504,143.7306
Lawful;-119.6051,33.89872,111.539
Follower;-135.6947,33.00901,88.0795
Follower;-121.0979,32.83054,85.20555
Lawful;-103.2396,33.50075,103.8136
Lawful;-116.9924,34.0213,115.4942
Lawful;-114.8599,33.46628,101.6347
Lawful;-97.34071,32.8408,88.08265
Lawful;-109.0006,34.30367,127.0197
Lawful;-135.7048,33.3353,96.11975
Lawful;-154.3369,33.26097,92.2301
Lawful;-118.1831,34.1431,118.9569
Lawful;-142.3176,32.9646,86.20228
Follower;-110.5624,34.93543,123.0038
Lawful;-100.3752,33.5046,101.9188
Follower;-127.0966,33.59413,100.89
Lawful;-121.6326,33.35751,95.91324
Lawful;-128.4547,32.67602,80.53735
Lawful;-100.9506,34.20023,135.3078
Lawful;-101.4626,33.57095,105.8452
Lawful;-103.217,32.79953,83.0849
Lawful;-105.7812,32.7369,81.28595
Lawful;-107.1958,33.72343,109.0503
Lawful;-112.5877,33.51728,103.1514
Lawful;-104.9605,33.16365,92.95663
Lawful;-119.8857,33.59042,104.2992
Lawful;-129.7941,33.60731,101.0013
Lawful;-108.6054,33.10653,91.00545
Lawful;-103.8833,33.37599,98.17767
Follower;-113.5859,32.61786,80.71726
Follower;-129.2815,33.89384,108.3975
Lawful;-101.2081,33.04657,92.79002
Lawful;-94.75111,32.85728,88.84361
Lawful;-132.6769,33.20325,93.18368
Lawful;-115.7299,32.96567,86.59187
Lawful;-106.6827,33.37842,96.83139
Lawful;-107.9136,33.49712,101.757
Lawful;-134.9928,33.43883,98.72148
Lawful;-110.1458,33.06649,88.78812
Lawful;-110.9668,32.19685,70.73137
Lawful;-122.0693,33.9304,112.6343
Lawful;-125.3555,32.90467,86.58759
Lawful;-110.38,32.965,86.1002
Follower;-115.2385,34.25132,122.8054
Lawful;-95.56542,33.29957,99.79555
Follower;-124.4041,34.21938,123.0193
Lawful;-114.8245,33.37914,98.93603
Lawful;-119.5664,33.98344,114.2354
Lawful;-125.2658,33.46932,98.13184
Follower;-116.1983,32.58726,79.72849
Lawful;-107.7629,33.84548,112.1144
Follower;-104.4997,32.87573,86.89357
Lawful;-105.9394,33.51374,103.8126
